"Title","Content","Rating","Date","Author","CleanText","text_length","word_count","exclamation_count","question_count","capital_ratio","polarity","subjectivity"
"","The company is responsive when I email them or submit feedback via the app, usually responding within 3 business days. There are frequent updates as they roll out new features and/or fix bugs. The rinSee more","5","2025-06-16T16:25:05.000Z","","the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features andor fix bugs the rinsee more","202","35","0","0","0.02403846153846154","0.12159090909090908","0.37613636363636366"
"","The RingConn has helped me better assess my sleep more than any other device has! I highly suggest this ring since there’s no monthly fee & the app shows some fun stuff coming on the horizon for the aSee more","5","2025-06-16T14:49:54.000Z","","the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since theres no monthly fee the app shows some fun stuff coming on the horizon for the asee more","204","39","1","0","0.02403846153846154","0.300625","0.43583333333333335"
"","Love the idea of the ring. Somethings to note. It gets scratched very easily and I'm not expecting it to look great a year from now. Also there are no postpartum or pregnancy setting for the fertilitySee more","4","2025-06-18T23:43:57.000Z","","love the idea of the ring somethings to note it gets scratched very easily and im not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","204","38","0","0","0.028846153846153848","0.5908333333333333","0.7125"
"","Still relatively adjusting but so far everything has been as great as i expected. The only thing is that the app doesn’t take temp on demand- only when sleeping. Other than that- i love the purchase.","4","2025-06-16T11:11:52.000Z","","still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesnt take temp on demand only when sleeping other than that i love the purchase","193","36","0","0","0.01507537688442211","0.146875","0.640625"
"great product for the price without…","great product for the price without subscription fees !
The app is getting better and better cost/value the best for a connected ring !","5","2024-04-18T14:30:30.000Z","","great product for the price without subscription fees the app is getting better and better costvalue the best for a connected ring","130","22","2","0","0.007407407407407408","0.75","0.5125"
"Everything about the ring is…","Everything about the ring is exceptional.
From the product to the app.
The app has so much information and helps me keep tabs on my health.
I love it all and love telling my friends about it ! ! !","5","2024-04-18T12:58:05.000Z","","everything about the ring is exceptional from the product to the app the app has so much information and helps me keep tabs on my health i love it all and love telling my friends about it","187","37","3","0","0.02040816326530612","0.5858072916666667","0.6"
"RingConn is light, comfortable, and convenient.","RingConn is light, comfortable, and so convenient. This is my first ring tracker and I'm hooked. The app is easy to use and provides a font of wellness data. The fact that it's included is the reason I chose RingConn o er the competition initially. I love everything about my RingConn with only one exception... it doesn't ""talk"" to Noom. If/when it starts talking to Noom, I'll change my rating to 5 stars.","4","2024-04-18T05:30:29.000Z","","ringconn is light comfortable and so convenient this is my first ring tracker and im hooked the app is easy to use and provides a font of wellness data the fact that its included is the reason i chose ringconn o er the competition initially i love everything about my ringconn with only one exception it doesnt talk to noom ifwhen it starts talking to noom ill change my rating to stars","386","72","0","0","0.03931203931203931","0.33055555555555555","0.7111111111111111"
"Wish I loved it","The sizing kit was great in theory but fit more snug than the ring I received. The ring itself is very unattractive, uncomfortably bulky and the sensor lights are too bright. The data is probably close enough but I've noticed inaccuracies in steps and sleep/awake times. I still wear the ring sometimes for sleep tracking but for the price I'm disappointed.","2","2024-04-18T03:26:00.000Z","","the sizing kit was great in theory but fit more snug than the ring i received the ring itself is very unattractive uncomfortably bulky and the sensor lights are too bright the data is probably close enough but ive noticed inaccuracies in steps and sleepawake times i still wear the ring sometimes for sleep tracking but for the price im disappointed","349","61","0","0","0.0196078431372549","0.16875","0.625"
"My Ring Conn Experience","I really enjoyed your presentation, it made me feel Selective in intreing my interest in your product, and vision as well, I would like see a Blood Pressure sensor in the works, and the non subscription fee is a plus for me, don't change it, I liked your product, so well , I brought my Daughter one too!","4","2024-04-18T02:13:14.000Z","","i really enjoyed your presentation it made me feel selective in intreing my interest in your product and vision as well i would like see a blood pressure sensor in the works and the non subscription fee is a plus for me dont change it i liked your product so well i brought my daughter one too","293","57","1","0","0.02631578947368421","0.625","0.75"
"have had defects with sleep setup and…","have had defects with sleep setup and stats for several weeks with no solutions.","2","2024-04-18T01:10:49.000Z","","have had defects with sleep setup and stats for several weeks with no solutions","79","14","0","0","0.0","0.0","0.0"
"not that great","1. The connection to my phone app never seems to work right. It always tells me I need an app to use it despite the app being loaded.
2. The ring seems to calculate steps when I'm driving in my car. One day it said I did 9000 steps but I had barely moved.
the sleep and stress info is decent but that's about it.
it would be helpful if it had a sleep function that knew when to wake you based on REM cycle. I've heard there is such a thing. and it would be helpful to have a different color light to alert you when to charge/charge is low.","1","2024-04-18T01:04:15.000Z","","the connection to my phone app never seems to work right it always tells me i need an app to use it despite the app being loaded the ring seems to calculate steps when im driving in my car one day it said i did steps but i had barely moved the sleep and stress info is decent but thats about it it would be helpful if it had a sleep function that knew when to wake you based on rem cycle ive heard there is such a thing and it would be helpful to have a different color light to alert you when to chargecharge is low","516","108","0","0","0.022263450834879406","0.12891156462585035","0.4860544217687074"
"Best health tracker ever","It provides the needed health tracking information without waking me up. All other trackers light up and in turn wake me up.","5","2024-04-18T00:19:59.000Z","","it provides the needed health tracking information without waking me up all other trackers light up and in turn wake me up","122","22","0","0","0.016129032258064516","0.1375","0.5375"
"I love the ring but it is a bit to…","I love the ring but it is a bit to bulky for the female hand. Need to make a round style. Everything else about the ring is great. I hope to see more options for the ring in the future.","5","2024-04-18T00:01:32.000Z","","i love the ring but it is a bit to bulky for the female hand need to make a round style everything else about the ring is great i hope to see more options for the ring in the future","181","40","0","0","0.021621621621621623","0.26666666666666666","0.4236111111111111"
"The Ringconn is a great health tracker.","The Ringconn is a great health alternative to all those other devices that can be quite cumbersome. This device is small and not invasive.
The health tracking options are good with sleep especially and activity but I am keen to see the new features come out to see it grow more as a activity/ sports tracker to make it more of all all rounder.","4","2024-04-17T23:15:46.000Z","","the ringconn is a great health alternative to all those other devices that can be quite cumbersome this device is small and not invasive the health tracking options are good with sleep especially and activity but i am keen to see the new features come out to see it grow more as a activity sports tracker to make it more of all all rounder","339","64","0","0","0.014577259475218658","0.28267045454545453","0.5724431818181819"
"Great Product","Great experience with the product, titanium is good. Accurate readings.","5","2024-04-17T21:55:42.000Z","","great experience with the product titanium is good accurate readings","68","10","0","0","0.028169014084507043","0.6333333333333334","0.6611111111111111"
"Overall I like my RingConn","Overall I like my RingConn, it provides a great deal of beneficial information, but understanding and using the information remains a bit of a mystery.

I understand that exercise is in beta. I'm excited to explore that feature when it goes live! Looking forward I would love to see tracking expanded. For example, calorie counts, glucose, BP, all of those pesky little things that are impacted by stress, a sedentary office routine, etc.

Finally thank you for an affordable option!","4","2024-04-17T21:37:00.000Z","","overall i like my ringconn it provides a great deal of beneficial information but understanding and using the information remains a bit of a mystery i understand that exercise is in beta im excited to explore that feature when it goes live looking forward i would love to see tracking expanded for example calorie counts glucose bp all of those pesky little things that are impacted by stress a sedentary office routine etc finally thank you for an affordable option","466","80","2","0","0.024844720496894408","0.23685064935064934","0.5857142857142856"
"Ordering the ring sizers first is a…","Ordering the ring sizers first is a very good suggestion. I ended up getting a larger size than I thought I needed and it fits perfectly. I love this ring and the app has been so useful for monitoring the things I am most interested in","5","2024-04-17T21:17:52.000Z","","ordering the ring sizers first is a very good suggestion i ended up getting a larger size than i thought i needed and it fits perfectly i love this ring and the app has been so useful for monitoring the things i am most interested in","233","46","0","0","0.02553191489361702","0.3871428571428571","0.45904761904761904"
"Functional and attractive with no subscriptions fees.","A great experience so far. I have both the Oura and RingConn rings. The Oura app is a tad more polished but I don’t want to pay the subscription price. Oura and RingConn provide very similar data with the same accuracy.","5","2024-04-17T20:33:49.000Z","","a great experience so far i have both the oura and ringconn rings the oura app is a tad more polished but i dont want to pay the subscription price oura and ringconn provide very similar data with the same accuracy","214","41","0","0","0.0502283105022831","0.27999999999999997","0.579"
"Great Tracking & Metrics","Great health tracker with a wonderful form factor. The ring looks great & the metrics are spot on!","5","2024-04-17T20:21:19.000Z","","great health tracker with a wonderful form factor the ring looks great the metrics are spot on","94","17","1","0","0.02040816326530612","0.9333333333333332","0.8333333333333334"
"The ring feels good","The ring feels good and I don't even notice it.
The values are displayed without gaps and my comparison while wearing a smartwatch showed that the values collected were almost the same for both. That's why I prefer wearing the ring to a bulky watch.","5","2024-04-17T20:03:17.000Z","","the ring feels good and i dont even notice it the values are displayed without gaps and my comparison while wearing a smartwatch showed that the values collected were almost the same for both thats why i prefer wearing the ring to a bulky watch","244","45","0","0","0.020080321285140562","0.35","0.36250000000000004"
"So Far So Good","My Ring experience has been good so far. I have had my Ring about 5 or 6 months. Fit and delivery were fast and easy. The quality of the ring itself is good and the brushed aluminum finish is nice, subtle and does not scratch very easily. The ring charges quickly and is easy to do using their included pod style charger. I wish syncing was a bit faster or even bet automatic each day. The FREE app is a nice touch for following your information. It is well laid out and easy to read and understand after just a few uses. There have been a continuous stream of updates to the app and ring so that has been a nice upside. Kudos to the dev team! Overall I am very happy with my purchase. My one piece of advice (no matter what ring you purchase is to decide what you are really looking to get out of the information they provide and will you use it to make informed decisions). I'd give it 4.5 stars if I could as it's not perfect but pretty great overall.","4","2024-04-17T19:57:12.000Z","","my ring experience has been good so far i have had my ring about or months fit and delivery were fast and easy the quality of the ring itself is good and the brushed aluminum finish is nice subtle and does not scratch very easily the ring charges quickly and is easy to do using their included pod style charger i wish syncing was a bit faster or even bet automatic each day the free app is a nice touch for following your information it is well laid out and easy to read and understand after just a few uses there have been a continuous stream of updates to the app and ring so that has been a nice upside kudos to the dev team overall i am very happy with my purchase my one piece of advice no matter what ring you purchase is to decide what you are really looking to get out of the information they provide and will you use it to make informed decisions id give it stars if i could as its not perfect but pretty great overall","928","184","1","0","0.0220125786163522","0.31453333333333333","0.6299999999999999"
"I love my RingConn ring!","I love my ring! (silver color)
Keeps me aware of my stress level, if I'm getting enough sleep or need to focus more on it, steps, consistency, etc. Does exactly what I wanted it to do. I really like wearing all of my rings, (I have many in stainless steel and sterling silver and it blends well with all of them. I constantly get compliments on my rings and they have no idea that one of them is a health tracker until I mention it...IF I do! Lol) so this is a perfect health tracker for me, vs. wrist versions, that I've also had easily break or wear out on me, so I LOVE this option and even more so since they aren't just trying to take advantage with yet another monthly subscription!!! (Which is what made my decision easier!) I've had my ring for about 5 months now and am VERY happy with it! THANK YOU, RingConn!!!","5","2024-04-17T19:26:32.000Z","","i love my ring silver color keeps me aware of my stress level if im getting enough sleep or need to focus more on it steps consistency etc does exactly what i wanted it to do i really like wearing all of my rings i have many in stainless steel and sterling silver and it blends well with all of them i constantly get compliments on my rings and they have no idea that one of them is a health tracker until i mention itif i do lol so this is a perfect health tracker for me vs wrist versions that ive also had easily break or wear out on me so i love this option and even more so since they arent just trying to take advantage with yet another monthly subscription which is what made my decision easier ive had my ring for about months now and am very happy with it thank you ringconn","783","157","10","0","0.04263093788063337","0.4838888888888889","0.5311111111111111"
"I love this ring a lot","I love this ring a lot. I use the ring now about half a year. I like the features this ring has without paying extra money to use them. The ring works very well and I have to load the ring only once a week. Also I am happy about the update in German.","5","2024-04-17T18:14:55.000Z","","i love this ring a lot i use the ring now about half a year i like the features this ring has without paying extra money to use them the ring works very well and i have to load the ring only once a week also i am happy about the update in german","245","54","0","0","0.032","0.1904761904761905","0.4523809523809524"
"All in all, a good ring that I would recommend.eally like is that the battery…","What I really like is that the battery doesn't need to be charged for almost a week. The sleep diagram with the different phases is also nice. What I think would be cool is if you could give the ring to another person and run it under a different profile so that the actual data is not falsified by itself.
And above all, the data is saved on the device in the app without an internet connection.","4","2024-04-17T17:57:25.000Z","","what i really like is that the battery doesnt need to be charged for almost a week the sleep diagram with the different phases is also nice what i think would be cool is if you could give the ring to another person and run it under a different profile so that the actual data is not falsified by itself and above all the data is saved on the device in the app without an internet connection","390","77","0","0","0.015151515151515152","0.16428571428571428","0.46428571428571436"
"","The company is responsive when I email them or submit feedback via the app, usually responding within 3 business days. There are frequent updates as they roll out new features and/or fix bugs. The rinSee more","5","2025-06-16T16:25:05.000Z","","the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features andor fix bugs the rinsee more","202","35","0","0","0.02403846153846154","0.12159090909090908","0.37613636363636366"
"","The RingConn has helped me better assess my sleep more than any other device has! I highly suggest this ring since there’s no monthly fee & the app shows some fun stuff coming on the horizon for the aSee more","5","2025-06-16T14:49:54.000Z","","the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since theres no monthly fee the app shows some fun stuff coming on the horizon for the asee more","204","39","1","0","0.02403846153846154","0.300625","0.43583333333333335"
"","Love the idea of the ring. Somethings to note. It gets scratched very easily and I'm not expecting it to look great a year from now. Also there are no postpartum or pregnancy setting for the fertilitySee more","4","2025-06-18T23:43:57.000Z","","love the idea of the ring somethings to note it gets scratched very easily and im not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","204","38","0","0","0.028846153846153848","0.5908333333333333","0.7125"
"","Still relatively adjusting but so far everything has been as great as i expected. The only thing is that the app doesn’t take temp on demand- only when sleeping. Other than that- i love the purchase.","4","2025-06-16T11:11:52.000Z","","still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesnt take temp on demand only when sleeping other than that i love the purchase","193","36","0","0","0.01507537688442211","0.146875","0.640625"
"love the versatility of the app","love the versatility of the app and what it shows for health and what you need to improve. Like the last update, clearer to read everything in one look.","5","2024-04-17T16:36:38.000Z","","love the versatility of the app and what it shows for health and what you need to improve like the last update clearer to read everything in one look","149","29","0","0","0.006578947368421052","0.25","0.3333333333333333"
"A great substitute for a SmartWatch","I love the stats my RingConn ring gives me. So much more insightful than my SmartWatch. I get updates on my sleep and stress and an insight that is deeper and more meaningful than other charts I've received from other smart devices. Thank you for providing all this without a subscription, making the service more worthwhile.","5","2024-04-17T16:32:55.000Z","","i love the stats my ringconn ring gives me so much more insightful than my smartwatch i get updates on my sleep and stress and an insight that is deeper and more meaningful than other charts ive received from other smart devices thank you for providing all this without a subscription making the service more worthwhile","319","56","0","0","0.027692307692307693","0.32936507936507936","0.4992063492063492"
"Great product","Great product. Tons of health information and no subscription required!!","5","2024-04-17T15:56:34.000Z","","great product tons of health information and no subscription required","69","10","2","0","0.027777777777777776","1.0","0.75"
"Never received my refund for an order I…","Never received my refund for an order I cancelled the next day. Emailed RingConn and they told me I needed to contact my bank. Do not trust","1","2024-04-17T15:30:45.000Z","","never received my refund for an order i cancelled the next day emailed ringconn and they told me i needed to contact my bank do not trust","137","27","0","0","0.050359712230215826","0.0","0.0"
"Great choice","I like it because it holds me accountable to keeping moving and reminds me of when I’m sitting around too much and I need to get up and move around The only thing that that I would like to see that it doesn’t have right now is an exercise mode for outdoor walking or outdoor bicycle","4","2024-04-17T15:28:57.000Z","","i like it because it holds me accountable to keeping moving and reminds me of when im sitting around too much and i need to get up and move around the only thing that that i would like to see that it doesnt have right now is an exercise mode for outdoor walking or outdoor bicycle","280","56","0","0","0.01773049645390071","0.1619047619047619","0.5785714285714286"
"Very happy with my ring","The order process was easy and the sizing kit was helpful to make sure I got the right size. The ring is comfortable to wear and the data provides useful insight into my sleep and activity patterns. The app is easy to use and the charging case is convenient. I highly recommend this product.","5","2024-04-17T15:22:10.000Z","","the order process was easy and the sizing kit was helpful to make sure i got the right size the ring is comfortable to wear and the data provides useful insight into my sleep and activity patterns the app is easy to use and the charging case is convenient i highly recommend this product","287","54","0","0","0.01718213058419244","0.3589115646258504","0.6330385487528345"
"A solid wellness tracker with room for improvement","I'm enjoying the ring but would love to see more advanced workout tracking. Right now I'm still tied to using my Apple Watch when I work out to ensure that it's being tracked.","4","2024-04-17T15:18:26.000Z","","im enjoying the ring but would love to see more advanced workout tracking right now im still tied to using my apple watch when i work out to ensure that its being tracked","170","33","0","0","0.03428571428571429","0.4371428571428571","0.5671428571428571"
"The amount of time it takes to get the…","The amount of time it takes to get the fitment to getting the ring is longer then what is shown on the website.","3","2024-04-17T15:10:01.000Z","","the amount of time it takes to get the fitment to getting the ring is longer then what is shown on the website","110","23","0","0","0.009009009009009009","0.0","0.0"
"My doctor is wanting trends…","My doctor is wanting me to watch trends and get an overall picture of my health. This ring helps me do that. My sleeping has improved and my stress has seriously been lowered now that I can watch what I am doing and adjust accordingly. I am excited about the new features in exercise tracking.","4","2024-04-17T14:38:31.000Z","","my doctor is wanting me to watch trends and get an overall picture of my health this ring helps me do that my sleeping has improved and my stress has seriously been lowered now that i can watch what i am doing and adjust accordingly i am excited about the new features in exercise tracking","289","55","0","0","0.020477815699658702","0.04450757575757576","0.4678030303030303"
"Excellent Product","I have had my silver ring for 5 months after having had a Fitbit... I love it. It counts the steps as accurately as the Fitbit did. I like the other features too...heart rate, stress levels. I don't wear it in bed (my preference). I am enjoying the badges and the frequency of the updates. The Facebook page is very useful too. The charge lasts for at least 7 days and the charging box is excellent. The silver coating has hardly shown any signs of wear. All in all I'm extremely happy with my ring.","5","2024-04-17T14:11:54.000Z","","i have had my silver ring for months after having had a fitbit i love it it counts the steps as accurately as the fitbit did i like the other features tooheart rate stress levels i dont wear it in bed my preference i am enjoying the badges and the frequency of the updates the facebook page is very useful too the charge lasts for at least days and the charging box is excellent the silver coating has hardly shown any signs of wear all in all im extremely happy with my ring","475","93","0","0","0.028056112224448898","0.31925925925925935","0.5722222222222223"
"I've loved having my RingConn","I've loved having my RingConn! The only part that was tedious was the delivery process. It took longer than expected. Make sure you order the ring size kit. I'm glad I did otherwise I would have ordered a ring that was way too small. After receiving the ring, I have 0 complaints. I wanted it to measure my sleep and it's been so very useful.","5","2024-04-17T13:56:17.000Z","","ive loved having my ringconn the only part that was tedious was the delivery process it took longer than expected make sure you order the ring size kit im glad i did otherwise i would have ordered a ring that was way too small after receiving the ring i have complaints i wanted it to measure my sleep and its been so very useful","329","64","1","0","0.03508771929824561","0.176875","0.6861111111111111"
"The ring is excellent","The ring is excellent. The shipping however is not so great. Ordered ring protectors they came in the wrong color and there was no one to contact. So I'm just out that money. Get all that fixed and it's be willing to order mine.","4","2024-04-17T13:41:39.000Z","","the ring is excellent the shipping however is not so great ordered ring protectors they came in the wrong color and there was no one to contact so im just out that money get all that fixed and its be willing to order mine","221","44","0","0","0.02631578947368421","0.33","0.72"
"Oura was more reliable","Sometimes I have a good night sleep and my score is low and other times I have a poor night sleep and my score is high. You ask for the date of the experience but it’s not only one night but many nights. I just put a date randomly to answer your question about date of experience","3","2024-04-17T13:39:32.000Z","","sometimes i have a good night sleep and my score is low and other times i have a poor night sleep and my score is high you ask for the date of the experience but its not only one night but many nights i just put a date randomly to answer your question about date of experience","276","57","0","0","0.017921146953405017","0.041874999999999996","0.551875"
"Simply 5 star keeping track of my sleep…","Simply 5 star keeping track of my sleep, activity and health factors As well as five star customer service we needed.","5","2024-04-17T13:36:32.000Z","","simply star keeping track of my sleep activity and health factors as well as five star customer service we needed","113","20","0","0","0.017094017094017096","0.0","0.35714285714285715"
"I like the ring overall","I like the ring overall. It seems to be well built and durable. I haven’t dropped it, but I have exercised at the gym and worked in the garden with it, and it sustained little damage. The only issue I have is that it doesn’t tell me when it needs to charge. I’ve gone through the steps on your support page to remedy the problem, but I haven’t had any success.

At this juncture, the only recommendation I can offer is to fix what I mentioned above and allow the customer the choice to set whether or not they want to receive a daily summary of how they slept the night before. The notification can say something like, “here is your sleep summary from last night.” I often forget to check my dashboard in the morning because I’m busy getting ready for my day. Consequently, I don’t check it until later or forget altogether. Other than that, I think you have a great product, and it is performing as expected. I hope this helps.","4","2024-04-17T13:31:06.000Z","","i like the ring overall it seems to be well built and durable i havent dropped it but i have exercised at the gym and worked in the garden with it and it sustained little damage the only issue i have is that it doesnt tell me when it needs to charge ive gone through the steps on your support page to remedy the problem but i havent had any success at this juncture the only recommendation i can offer is to fix what i mentioned above and allow the customer the choice to set whether or not they want to receive a daily summary of how they slept the night before the notification can say something like here is your sleep summary from last night i often forget to check my dashboard in the morning because im busy getting ready for my day consequently i dont check it until later or forget altogether other than that i think you have a great product and it is performing as expected i hope this helps","900","174","0","0","0.020474137931034482","0.07053571428571428","0.35654761904761906"
"I like this more then I thought I…","I like this more then I thought I would. I Love the app with so much data and its all easy to understand. They even provide some detailed summary to help you use it. The ring is nice and comfortable. The battery life is amazing. I have recommended to several friends. The only reason I gave it four instead of five stars is my size fit. I know my ring size but that doesn't account for the small sensors the ring has so it is Very snug getting it off to charge it.","4","2024-04-17T13:18:39.000Z","","i like this more then i thought i would i love the app with so much data and its all easy to understand they even provide some detailed summary to help you use it the ring is nice and comfortable the battery life is amazing i have recommended to several friends the only reason i gave it four instead of five stars is my size fit i know my ring size but that doesnt account for the small sensors the ring has so it is very snug getting it off to charge it","455","93","0","0","0.028017241379310345","0.30641025641025643","0.5910256410256411"
"Important and useful health tracking information","The RingConn ring provides important health tracking information on a continuous basis. The app does a good job of presenting this information in a usable and useful way and allows good user interactions.
But some information (e.g., peak heartrate readings) is not as continuous and as accurate as it could be, and some sleep information (e.g., Sleep2) is wrong, requires an app update, and no update has been made.","4","2024-04-17T12:59:01.000Z","","the ringconn ring provides important health tracking information on a continuous basis the app does a good job of presenting this information in a usable and useful way and allows good user interactions but some information eg peak heartrate readings is not as continuous and as accurate as it could be and some sleep information eg sleep is wrong requires an app update and no update has been made","398","69","0","0","0.014457831325301205","0.3333333333333333","0.6222222222222222"
"Ring is so much more…","Ring is so much more comfortable to use than my watch with accurate information. I am a fan","5","2024-04-17T12:49:00.000Z","","ring is so much more comfortable to use than my watch with accurate information i am a fan","90","18","0","0","0.02197802197802198","0.43333333333333335","0.6444444444444445"
"It's a smooth transaction end-to-end","It's a smooth transaction end-to-end. The order experience was simple and painless. Once I received the sizing kit, I checked my size and updated the order. And within a couple of weeks received the product and it is a perfect fit. Been using the ring for the past 2 and half months and received so many complements from others and very much need insights from the Ring itself.","5","2024-04-17T12:48:42.000Z","","its a smooth transaction endtoend the order experience was simple and painless once i received the sizing kit i checked my size and updated the order and within a couple of weeks received the product and it is a perfect fit been using the ring for the past and half months and received so many complements from others and very much need insights from the ring itself","366","67","0","0","0.021220159151193633","0.26791666666666664","0.4292261904761905"
"The ring provides great information.","I have had the ring for a few months now. The ring provides great information; the information encourages improvement. Reviewing my results has become a daily activity that I look forward to reviewing and reflecting the results.
I am looking forward to having blood pressure information from the ring and app.
The ring scored a 4 as it has yet to reach 7 days before charge is required.","4","2024-04-17T12:40:59.000Z","","i have had the ring for a few months now the ring provides great information the information encourages improvement reviewing my results has become a daily activity that i look forward to reviewing and reflecting the results i am looking forward to having blood pressure information from the ring and app the ring scored a as it has yet to reach days before charge is required","376","66","0","0","0.015544041450777202","0.20000000000000004","0.2833333333333333"
"","The company is responsive when I email them or submit feedback via the app, usually responding within 3 business days. There are frequent updates as they roll out new features and/or fix bugs. The rinSee more","5","2025-06-16T16:25:05.000Z","","the company is responsive when i email them or submit feedback via the app usually responding within business days there are frequent updates as they roll out new features andor fix bugs the rinsee more","202","35","0","0","0.02403846153846154","0.12159090909090908","0.37613636363636366"
"","The RingConn has helped me better assess my sleep more than any other device has! I highly suggest this ring since there’s no monthly fee & the app shows some fun stuff coming on the horizon for the aSee more","5","2025-06-16T14:49:54.000Z","","the ringconn has helped me better assess my sleep more than any other device has i highly suggest this ring since theres no monthly fee the app shows some fun stuff coming on the horizon for the asee more","204","39","1","0","0.02403846153846154","0.300625","0.43583333333333335"
"","Love the idea of the ring. Somethings to note. It gets scratched very easily and I'm not expecting it to look great a year from now. Also there are no postpartum or pregnancy setting for the fertilitySee more","4","2025-06-18T23:43:57.000Z","","love the idea of the ring somethings to note it gets scratched very easily and im not expecting it to look great a year from now also there are no postpartum or pregnancy setting for the fertilitysee more","204","38","0","0","0.028846153846153848","0.5908333333333333","0.7125"
"","Still relatively adjusting but so far everything has been as great as i expected. The only thing is that the app doesn’t take temp on demand- only when sleeping. Other than that- i love the purchase.","4","2025-06-16T11:11:52.000Z","","still relatively adjusting but so far everything has been as great as i expected the only thing is that the app doesnt take temp on demand only when sleeping other than that i love the purchase","193","36","0","0","0.01507537688442211","0.146875","0.640625"
"love my ring","love my ring. easy to wear. no monthly cogs. so much easier than Fitbit","5","2024-04-17T12:37:26.000Z","","love my ring easy to wear no monthly cogs so much easier than fitbit","68","14","0","0","0.014084507042253521","0.37777777777777777","0.5444444444444444"
"First of all: A great product","First of all great product! Initially I had some issues with having to reset a few times, (it's an easy process and doesn't disrupt anything), but everything works better with every update of the app. And the ring itself is so light and comfy to wear.
Secondly, super fast delivery, first of sizing kit, and then just adding the ring to basket and delivery of the ring itself. Seamless and flawless! Love this product!","5","2024-04-17T11:06:26.000Z","","first of all great product initially i had some issues with having to reset a few times its an easy process and doesnt disrupt anything but everything works better with every update of the app and the ring itself is so light and comfy to wear secondly super fast delivery first of sizing kit and then just adding the ring to basket and delivery of the ring itself seamless and flawless love this product","403","74","3","0","0.01674641148325359","0.37628205128205133","0.5012820512820512"
"I like the quality and style.","Date of experience: March 22, 2024","5","2024-04-17T10:40:08.000Z","","date of experience march","24","4","0","0","0.058823529411764705","0.0","0.0"
"I’m impressed with the durability","I’m impressed with the durability, and the battery life. Definitely a good buy.","5","2024-04-17T10:19:39.000Z","","im impressed with the durability and the battery life definitely a good buy","75","13","0","0","0.02531645569620253","0.85","0.8"
"Great product that is cheaper than…","Great product that is cheaper than competition","5","2024-04-17T09:44:51.000Z","","great product that is cheaper than competition","46","7","0","0","0.021739130434782608","0.8","0.75"
"Looking forward to the future upgrades","Looking forward to seeing the functions upgrades (better sleep tracking, body temp measurement on demand etc).","3","2024-04-17T09:38:13.000Z","","looking forward to seeing the functions upgrades better sleep tracking body temp measurement on demand etc","106","16","0","0","0.00909090909090909","0.5","0.5"
"The is awesome","The is awesome. The data is very positive though and I am not sure if I am that healthy or sleep that well but it seems to be correct. The app is done very well also. Shipment and the website may be improved. For example the website: the order details looked very odd and also behaved like this. I had to enter my ring size after using the size kit multiple times.
In the end everything worked fine. I am using the ring every day.","5","2024-04-17T09:19:26.000Z","","the is awesome the data is very positive though and i am not sure if i am that healthy or sleep that well but it seems to be correct the app is done very well also shipment and the website may be improved for example the website the order details looked very odd and also behaved like this i had to enter my ring size after using the size kit multiple times in the end everything worked fine i am using the ring every day","421","85","0","0","0.023255813953488372","0.2431818181818182","0.5278724747474748"
"Great product","Excellent customer service. Chased up my ring sizing kit when that didn’t arrive quickly. Once I worked out my size the ring arrived very quickly. As far as the ring goes, I’m extremely happy with it and all it does. Even happier not having to pay a monthly subscription.","5","2024-04-17T09:07:09.000Z","","excellent customer service chased up my ring sizing kit when that didnt arrive quickly once i worked out my size the ring arrived very quickly as far as the ring goes im extremely happy with it and all it does even happier not having to pay a monthly subscription","263","49","0","0","0.025830258302583026","0.5583333333333333","0.875"
"Great design and easy to use the app","Date of experience: April 17, 2024","5","2024-04-17T09:05:22.000Z","","date of experience april","24","4","0","0","0.058823529411764705","0.0","0.0"
"Great quality with tons of interesting health info","Firstly I love the fact that you get a box of rings to try out which size works best for you! The ring took around 2 weeks to arrive. Very quick to charge and a long battery life. Easy app set up. Good clear data on the app and lots of interesting info from the ring.","5","2024-04-17T08:50:27.000Z","","firstly i love the fact that you get a box of rings to try out which size works best for you the ring took around weeks to arrive very quick to charge and a long battery life easy app set up good clear data on the app and lots of interesting info from the ring","260","55","1","0","0.02247191011235955","0.45208333333333334","0.5333333333333333"
